Name,Position,HS,City,State,Height,Inches,Weight,CompRating,Offerer,Year,NatRank,PosRank,StRank,Stars,CommittedTo,15,Place,lon,lat
RJ Maryland,TE,Southlake Carroll,Southlake,TX,6,3,205,0.8937,Purdue,2022,353,18,48,4,SMU,//247sports.com/player/rj-maryland-46109279,"Southlake Carroll, Southlake, TX",-97.1467072,32.9533477
Micah Riley-Ducker,TE,Bellevue West,Bellevue,NE,6,6,235,0.8883,Purdue,2022,413,19,4,3,Auburn,//247sports.com/player/micah-riley-ducker-46095098,"Bellevue West, Bellevue, NE",-95.9363056,41.1628389
Andre Dollar,TE,Mustang,Mustang,OK,6,6,230,0.8817,Purdue,2022,484,23,11,3,Washington State,//247sports.com/player/andre-dollar-46086432,"Mustang, Mustang, OK",-97.7244867,35.384226
Brody Foley,TE,Anderson,Cincinnati,OH,6,5.5,236,0.8801,Purdue,2022,505,27,16,3,Indiana,//247sports.com/player/brody-foley-46110282,"Anderson, Cincinnati, OH",-84.3436881,39.0902286
Jack Nickel,TE,Milton,Alpharetta,GA,6,4,235,0.8784,Purdue,2022,534,28,54,3,Michigan State,//247sports.com/player/jack-nickel-46076934,"Milton, Alpharetta, GA",-84.2919367,34.0988291
Marlin Klein,TE,Rabun Gap-Nacoochee School,Rabun Gap,GA,6,6,215,0.8776,Purdue,2022,555,30,57,3,Michigan,//247sports.com/player/marlin-klein-46098636,"Rabun Gap-Nacoochee School, Rabun Gap, GA",-83.3923263,34.9605255
Danny Lewis,TE,Westgate,New Iberia,LA,6,4.5,255,0.8734,Purdue,2022,624,31,30,3,Alabama,//247sports.com/player/danny-lewis-46112762,"Westgate, New Iberia, LA",-91.8570847,29.9988085
CJ Hawkins,TE,Berkeley Prep,Tampa,FL,6,6,220,0.8703,Purdue,2022,678,34,94,3,Stanford,//247sports.com/player/cj-hawkins-46111840,"Berkeley Prep, Tampa, FL",-82.5648305,27.9896384
Trent McGaughey,TE,Conroe,Conroe,TX,6,3,224,0.8696,Purdue,2022,704,35,100,3,Houston,//247sports.com/player/trent-mcgaughey-46085431,"Conroe, Conroe, TX",-95.45605119999999,30.3118769
Charlie Kenrich,TE,Lakota East,Middletown,OH,6,4,220,0.8647,Purdue,2022,814,44,23,3,Purdue,//247sports.com/player/charlie-kenrich-46110638,"Lakota East, Middletown, OH",-84.3710139,39.3791533
Karson Gay,TE,Boyd-Buchanan School,Chattanooga,TN,6,6.5,230,0.8626,Purdue,2022,862,48,29,3,Virginia,//247sports.com/player/karson-gay-46102518,"Boyd-Buchanan School, Chattanooga, TN",-85.2130808,35.0409179
Dax Courtney,TE,Clarendon,Clarendon,AR,6,6,210,0.8573,Purdue,2022,981,53,11,3,Arkansas,//247sports.com/player/dax-courtney-46102162,"Clarendon, Clarendon, AR",-91.30920859999999,34.69263979999999
Nate Kurisky,TE,Gonzaga,Washington,DC,6,3,235,0.8538,Purdue,2022,NA,60,3,3,Louisville,//247sports.com/player/nate-kurisky-46085250,"Gonzaga, Washington, DC",-77.00949349999999,38.902164
Max Klare,TE,St. Xavier,Cincinnati,OH,6,4,225,0.849,Purdue,2022,NA,70,39,3,Purdue,//247sports.com/player/max-klare-46113612,"St. Xavier, Cincinnati, OH",-84.5043731,39.2091885
Kiyaunta Goodwin,OT,Charlestown,Charlestown,IN,6,8,340,0.9824,Purdue,2022,38,6,1,4,Kentucky,//247sports.com/player/kiyaunta-goodwin-46056042,"Charlestown, Charlestown, IN",-85.6702406,38.45312
Joe Brunner,OT,Whitefish Bay,Milwaukee,WI,6,6,300,0.9633,Purdue,2022,85,9,1,4,Wisconsin,//247sports.com/player/joe-brunner-46085953,"Whitefish Bay, Milwaukee, WI",-87.9000856,43.1133444
Aamil Wagner,OT,Wayne,Dayton,OH,6,6,265,0.9548,Purdue,2022,112,11,7,4,Notre Dame,//247sports.com/player/aamil-wagner-46101325,"Wayne, Dayton, OH",-84.1697464,39.74526
Joey Tanona,OT,Zionsville,Zionsville,IN,6,5,295,0.9377,Purdue,2022,158,15,4,4,Notre Dame,//247sports.com/player/joey-tanona-46084550,"Zionsville, Zionsville, IN",-86.2754155,39.9625673
Riley Quick,OT,Hewitt-Trussville,Trussville,AL,6,5,260,0.9092,Purdue,2022,249,1,13,4,NA,//247sports.com/player/riley-quick-46084696,"Hewitt-Trussville, Trussville, AL",-86.5903385,33.665161
Fisher Anderson,OT,Franklin,Franklin,TN,6,7,270,0.9068,Purdue,2022,263,20,6,4,Stanford,//247sports.com/player/fisher-anderson-46056927,"Franklin, Franklin, TN",-86.8688899,35.9250637
Grant Bingham,OT,Johnson Central,Paintsville,KY,6,6,302,0.8937,Purdue,2022,355,28,2,4,Kentucky,//247sports.com/player/grant-bingham-46101146,"Johnson Central, Paintsville, KY",-82.8170744,37.82165699999999
Aliou Bah,OT,IMG Academy,Bradenton,FL,6,5,325,0.8931,Purdue,2022,362,29,45,4,Georgia,//247sports.com/player/aliou-bah-46094353,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Ryan Baer,OT,North,Eastlake,OH,6,7,320,0.8925,Purdue,2022,368,31,13,4,Pittsburgh,//247sports.com/player/ryan-baer-46085362,"North, Eastlake, OH",-81.44534039999999,41.6529959
Ashton Craig,OT,Lawrenceburg,Lawrenceburg,IN,6,5,283,0.8789,Purdue,2022,521,38,12,3,Notre Dame,//247sports.com/player/ashton-craig-46108883,"Lawrenceburg, Lawrenceburg, IN",-84.8499504,39.090891
Barrett Nelson,OT,Stoughton,Stoughton,WI,6,6,255,0.878,Purdue,2022,544,41,7,3,Wisconsin,//247sports.com/player/barrett-nelson-46097748,"Stoughton, Stoughton, WI",-89.2203214,42.9100205
Brody Meadows,OT,Graham,Bluefield,VA,6,6,280,0.8776,Purdue,2022,554,42,15,3,Virginia Tech,//247sports.com/player/brody-meadows-46059039,"Graham, Bluefield, VA",-81.2775525,37.2513479
Daughtry Richardson,OT,Miami Central,Miami,FL,6,5,285,0.875,Purdue,2022,589,46,79,3,Florida State,//247sports.com/player/daughtry-richardson-46102604,"Miami Central, Miami, FL",-80.19606569999999,25.7807228
Carter Smith,OT,Olentangy Liberty,Powell,OH,6,5,280,0.869,Purdue,2022,713,57,21,3,Indiana,//247sports.com/player/carter-smith-46104090,"Olentangy Liberty, Powell, OH",-83.0989026,40.1978762
Grayson Mains,OT,Lambert,Suwanee,GA,6,5,265,0.8668,Purdue,2022,766,63,81,3,South Carolina,//247sports.com/player/grayson-mains-46103672,"Lambert, Suwanee, GA",-84.1389311,34.1062076
Valen Erickson,OT,St. Rita,Chicago,IL,6,6,280,0.8646,Purdue,2022,816,68,18,3,Missouri,//247sports.com/player/valen-erickson-46099193,"St. Rita, Chicago, IL",-87.6841479,41.7523154
Jack Dotzler,OT,Waunakee,Waunakee,WI,6,7,265,0.8594,Purdue,2022,929,80,10,3,Iowa,//247sports.com/player/jack-dotzler-46114991,"Waunakee, Waunakee, WI",-89.45567489999999,43.1919373
Cason Henry,OT,Walton,Marietta,GA,6,6,290,0.8551,Purdue,2022,NA,96,105,3,South Carolina,//247sports.com/player/cason-henry-46112712,"Walton, Marietta, GA",-84.497203,33.9183772
Cross Watson,OT,Portage Central,Portage,MI,6,5,270,0.8472,Purdue,2022,NA,122,33,3,Purdue,//247sports.com/player/cross-watson-46114408,"Portage Central, Portage, MI",-85.5882346,42.1989008
André Oben,OT,St. Peters Prep,Jersey City,NJ,6,5,310,0.8444,Purdue,2022,NA,132,29,3,Purdue,//247sports.com/player/andr-oben-46100291,"St. Peters Prep, Jersey City, NJ",-74.0396695,40.71566019999999
Vince Carpenter,OT,Red Bank Catholic,Red Bank,NJ,6,5,275,0.8443,Purdue,2022,NA,133,30,3,Purdue,//247sports.com/player/vince-carpenter-46097802,"Red Bank Catholic, Red Bank, NJ",-74.0653983,40.3483745
Yaser Alawadi,OT,Maine East,Park Ridge,IL,6,8,300,0.8376,Purdue,2022,NA,150,32,3,NA,//247sports.com/player/yaser-alawadi-46100033,"Maine East, Park Ridge, IL",-87.8586582,42.0383867
Keylen Davis,OT,Ben Davis,Indianapolis,IN,6,4,270,0.8337,Purdue,2022,NA,157,24,3,Akron,//247sports.com/player/keylen-davis-46096550,"Ben Davis, Indianapolis, IN",-86.2694341,39.7480998
Eric Smith,OT,Fairmont,Fairmont,WV,6,6,290,0.8214,Purdue,2022,NA,182,3,3,Miami (OH),//247sports.com/player/eric-smith-46115435,"Fairmont, Fairmont, WV",-80.1425781,39.4850848
Will Johnson,CB,Grosse Pointe South,Grosse Pointe,MI,6,3,190,0.9925,Purdue,2022,14,3,1,5,Michigan,//247sports.com/player/will-johnson-46058580,"Grosse Pointe South, Grosse Pointe, MI",-82.9024146,42.39084039999999
Toriano Pride,CB,East St. Louis,East Saint Louis,IL,5,11,185,0.9673,Purdue,2022,80,8,3,4,Clemson,//247sports.com/player/toriano-pride-46058972,"East St. Louis, East Saint Louis, IL",-90.1506465,38.624514
Khamauri Rogers,CB,Holmes County,Lexington,MS,6,0,150,0.9525,Purdue,2022,118,15,3,4,Miami,//247sports.com/player/khamauri-rogers-46081427,"Holmes County, Lexington, MS",-90.0531408,33.1131833
Austin Ausberry,CB,University Lab,Baton Rouge,LA,6,0,195,0.9275,Purdue,2022,185,23,13,4,Auburn,//247sports.com/player/austin-ausberry-46099542,"University Lab, Baton Rouge, LA",-91.18714659999999,30.4514677
Lorenzell Dubose,CB,Neville,Monroe,LA,6,0,175,0.8768,Purdue,2022,563,52,28,3,Louisiana,//247sports.com/player/lorenzell-dubose-46109859,"Neville, Monroe, LA",-92.1265609,32.5212962
Oliver Bridges,CB,The Bullis School,Potomac,MD,6,2,180,0.8717,Purdue,2022,645,58,14,3,Cincinnati,//247sports.com/player/oliver-bridges-46103119,"The Bullis School, Potomac, MD",-77.1982379,39.0290989
Ade Willie,CB,IMG Academy,Bradenton,FL,6,2,185,0.8643,Purdue,2022,821,76,108,3,Michigan State,//247sports.com/player/ade-willie-46104049,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Ronald Lewis,CB,Warren Easton,New Orleans,LA,6,1,170,0.856,Purdue,2022,NA,92,45,3,TCU,//247sports.com/player/ronald-lewis-46113147,"Warren Easton, New Orleans, LA",-90.0904161,29.9680338
Zilan Williams,CB,DeMatha Catholic,Hyattsville,MD,6,2,175,0.854,Purdue,2022,NA,97,25,3,Rutgers,//247sports.com/player/zilan-williams-46113054,"DeMatha Catholic, Hyattsville, MD",-76.9422536,38.9582436
Rhyland Kelly,CB,Clearwater Academy International,Clearwater,FL,6,2,185,0.8527,Purdue,2022,NA,100,141,3,Minnesota,//247sports.com/player/rhyland-kelly-46111664,"Clearwater Academy International, Clearwater, FL",-82.7955034,27.9678526
Tariq Watson,CB,Helen Cox,Harvey,LA,5,10,165,0.8519,Purdue,2022,NA,103,49,3,Minnesota,//247sports.com/player/tariq-watson-46116248,"Helen Cox, Harvey, LA",-90.05533330000002,29.8740424
Christian Harrison,CB,Woodward Academy,Atlanta,GA,6,0,183,0.8509,Purdue,2022,NA,106,116,3,Tennessee,//247sports.com/player/christian-harrison-46114024,"Woodward Academy, Atlanta, GA",-84.44197989999999,33.6628164
Elijah Reed,CB,Pleasure Ridge Park,Louisville,KY,6,3,180,0.8486,Purdue,2022,NA,111,12,3,Kentucky,//247sports.com/player/elijah-reed-46118281,"Pleasure Ridge Park, Louisville, KY",-85.8582969,38.14534769999999
Tyler Bivens,CB,Huron,Ann Arbor,MI,6,1,165,0.8192,Purdue,2022,NA,153,54,3,Kent State,//247sports.com/player/tyler-bivens-46114880,"Huron, Ann Arbor, MI",-83.7411794,42.2811886
D’Shawn Jones,CB,Sierra Canyon,Chatsworth,CA,5,10,175,NA,Purdue,2022,NA,NA,NA,1,Princeton,//247sports.com/player/dshawn-jones-46111909,"Sierra Canyon, Chatsworth, CA",-118.58566,34.2709553
Isaac Thompson,S,St. Louis University,Saint Louis,MO,6,2,205,0.9205,Purdue,2022,201,15,5,4,Missouri,//247sports.com/player/isaac-thompson-46058605,"St. Louis University, Saint Louis, MO",-90.23364079999999,38.6348237
Myles Rowser,S,Belleville,Belleville,MI,6,0,185,0.9092,Purdue,2022,248,20,4,4,Campbell,//247sports.com/player/myles-rowser-46058611,"Belleville, Belleville, MI",-83.4852133,42.2047619
Jordan Allen,S,Lafayette Christian Academy,Lafayette,LA,5,11,182,0.8851,Purdue,2022,438,38,19,3,LSU,//247sports.com/player/jordan-allen-46098576,"Lafayette Christian Academy, Lafayette, LA",-92.03170899999999,30.255772
Austin Brown,S,Johnston City,Johnston City,IL,6,1,195,0.8829,Purdue,2022,462,42,8,3,Wisconsin,//247sports.com/player/austin-brown-46103144,"Johnston City, Johnston City, IL",-88.9275695,37.8206052
Anthony Brown,S,Milan,Milan,TN,6,0,185,0.8776,Purdue,2022,553,49,17,3,Arkansas,//247sports.com/player/anthony-brown-46103613,"Milan, Milan, TN",9.189982,45.464203500000004
Pierre Goree,S,Duncanville,Duncanville,TX,6,1,220,0.8722,Purdue,2022,634,57,93,3,SMU,//247sports.com/player/pierre-goree-46099526,"Duncanville, Duncanville, TX",-96.9083366,32.6518004
Joseph Jefferson II,S,Pike,Indianapolis,IN,6,1,187,0.8685,Purdue,2022,732,61,14,3,Purdue,//247sports.com/player/joseph-jefferson-ii-46127631,"Pike, Indianapolis, IN",-86.2768016,39.8600382
Collin Wright,S,Manvel,Manvel,TX,6,1,190,0.8676,Purdue,2022,750,63,109,3,Stanford,//247sports.com/player/collin-wright-46098449,"Manvel, Manvel, TX",-95.35799399999999,29.4627365
Steven Sannieniola,S,Quince Orchard,Gaithersburg,MD,6,2,180,0.856,Purdue,2022,NA,81,23,3,Vanderbilt,//247sports.com/player/steven-sannieniola-46103715,"Quince Orchard, Gaithersburg, MD",-77.2524825,39.1178855
Jordan Buchanan,S,North Gwinnett,Suwanee,GA,6,0.5,165,0.8526,Purdue,2022,NA,87,114,3,Purdue,//247sports.com/player/jordan-buchanan-46118343,"North Gwinnett, Suwanee, GA",-84.07102859999999,34.0854513
Derek Spearman,S,The Loomis Chaffee School,Windsor,CT,6,3,190,0.8194,Purdue,2022,NA,140,10,3,Connecticut,//247sports.com/player/derek-spearman-46051542,"The Loomis Chaffee School, Windsor, CT",-72.63960999999999,41.844137
Dillon Tatum,ATH,West Bloomfield,West Bloomfield,MI,5,11,190,0.9046,Purdue,2022,272,11,5,4,Michigan State,//247sports.com/player/dillon-tatum-46076705,"West Bloomfield, West Bloomfield, MI",-83.373339,42.5678534
Alex Afari,ATH,Lakota West,West Chester,OH,6,2,195,0.9021,Purdue,2022,284,12,11,4,Kentucky,//247sports.com/player/alex-afari-46098805,"Lakota West, West Chester, OH",-84.4305288,39.3322858
Jaden Mangham,ATH,Wylie E. Groves,Franklin,MI,6,3,185,0.9,Purdue,2022,297,13,6,4,Michigan State,//247sports.com/player/jaden-mangham-46057193,"Wylie E. Groves, Franklin, MI",-83.2440767,42.5173911
Omari Kelly,ATH,Hewitt-Trussville,Trussville,AL,6,2,180,0.8925,Purdue,2022,366,18,16,4,Auburn,//247sports.com/player/omari-kelly-46084955,"Hewitt-Trussville, Trussville, AL",-86.5903385,33.665161
Rashod Dubinion,ATH,Cedar Grove,Ellenwood,GA,5,10,185,0.8885,Purdue,2022,399,23,37,3,Arkansas,//247sports.com/player/rashod-dubinion-46084298,"Cedar Grove, Ellenwood, GA",-84.3021464,33.6627416
Treyveon Longmire,ATH,Corbin,Corbin,KY,6,2,170,0.8884,Purdue,2022,401,24,3,3,Eastern Kentucky,//247sports.com/player/treyveon-longmire-46079035,"Corbin, Corbin, KY",-84.0968761,36.9486986
Cooper Barkate,ATH,Mater Dei,Santa Ana,CA,6,1,182,0.885,Purdue,2022,439,27,32,3,Harvard,//247sports.com/player/cooper-barkate-46093939,"Mater Dei, Santa Ana, CA",-117.8841454,33.7262194
Matthew McDoom,ATH,West Orange,Winter Garden,FL,5,8,154,0.8709,Purdue,2022,669,44,92,3,Coastal Carolina,//247sports.com/player/matthew-mcdoom-46082155,"West Orange, Winter Garden, FL",-81.56842750000001,28.5406621
Shannon Blair,ATH,Knoxville West,Knoxville,TN,6,0,175,0.8601,Purdue,2022,917,61,32,3,NA,//247sports.com/player/shannon-blair-46109257,"Knoxville West, Knoxville, TN",-83.95518539999999,35.9703599
Roman Pitre,ATH,University Lab,Baton Rouge,LA,6,5,215,0.8594,Purdue,2022,925,62,40,3,Purdue,//247sports.com/player/roman-pitre-46110185,"University Lab, Baton Rouge, LA",-91.18714659999999,30.4514677
Aidan Gousby,ATH,Lehigh Senior,Lehigh Acres,FL,6,2,185,0.8581,Purdue,2022,958,67,123,3,Minnesota,//247sports.com/player/aidan-gousby-46113554,"Lehigh Senior, Lehigh Acres, FL",-81.72061219999999,26.6227136
Xayvion Bradshaw,ATH,Graham,Bluefield,VA,6,0,185,0.8573,Purdue,2022,976,70,25,3,Virginia Tech,//247sports.com/player/xayvion-bradshaw-46101551,"Graham, Bluefield, VA",-81.2775525,37.2513479
Terence Thomas,ATH,Boardman,Youngstown,OH,5,11,185,0.8548,Purdue,2022,NA,74,31,3,Purdue,//247sports.com/player/terence-thomas-46110005,"Boardman, Youngstown, OH",-80.6524343,41.1002186
Jawaun Northington,ATH,Dupont Manual,Louisville,KY,5,11,185,0.8527,Purdue,2022,NA,77,10,3,NA,//247sports.com/player/jawaun-northington-46098904,"Dupont Manual, Louisville, KY",-85.7582583,38.2223769
Brady Allen,QB,Gibson Southern,Fort Branch,IN,6,5,210,0.9306,Purdue,2022,173,10,5,4,Purdue,//247sports.com/player/brady-allen-46058154,"Gibson Southern, Fort Branch, IN",-87.63499159999999,38.237046
Maalik Murphy,QB,Junipero Serra,Gardena,CA,6,4.5,225,0.9293,Purdue,2022,177,12,13,4,Texas,//247sports.com/player/maalik-murphy-46079369,"Junipero Serra, Gardena, CA",-118.3166277,33.8964745
Addison Nichols,IOL,Greater Atlanta Christian School,Norcross,GA,6,5,318,0.9422,Purdue,2022,143,6,15,4,Tennessee,//247sports.com/player/addison-nichols-46080082,"Greater Atlanta Christian School, Norcross, GA",-84.1705545,33.91987
Jaylen Early,IOL,Duncanville,Duncanville,TX,6,4,320,0.8961,Purdue,2022,326,13,47,4,Florida State,//247sports.com/player/jaylen-early-46082827,"Duncanville, Duncanville, TX",-96.9083366,32.6518004
Patrick Kutas,IOL,Christian Brothers,Memphis,TN,6,6,303,0.8907,Purdue,2022,380,15,13,4,Arkansas,//247sports.com/player/patrick-kutas-46103516,"Christian Brothers, Memphis, TN",-89.864854,35.132071
DJ Moore,IOL,R Nelson Snider,Fort Wayne,IN,6,5,315,0.8827,Purdue,2022,464,18,11,3,Indiana,//247sports.com/player/dj-moore-46094860,"R Nelson Snider, Fort Wayne, IN",-85.08243139999999,41.1077269
Landen Livingston,IOL,Leo HS,Leo,IN,6,4,280,0.8735,Purdue,2022,620,29,13,3,West Virginia,//247sports.com/player/landen-livingston-46101450,"Leo HS, Leo, IN",-87.6471481,41.7502589
Malachi Preciado,IOL,Warren Easton,New Orleans,LA,6,2,265,0.868,Purdue,2022,743,35,35,3,Purdue,//247sports.com/player/malachi-preciado-46113639,"Warren Easton, New Orleans, LA",-90.0904161,29.9680338
Maurice Hamilton,IOL,Cleveland Heights,Cleveland,OH,6,4,345,0.8647,Purdue,2022,815,43,24,3,West Virginia,//247sports.com/player/maurice-hamilton-46104015,"Cleveland Heights, Cleveland, OH",-81.556235,41.5200518
Jimmy Liston,IOL,Fenwick,Oak Park,IL,6,4.5,310,0.8423,Purdue,2022,NA,75,29,3,Purdue,//247sports.com/player/jimmy-liston-46103400,"Fenwick, Oak Park, IL",-87.7887866,41.8814693
Caden Kitler,IOL,John Paul II,Plano,TX,6,3,290,0.8405,Purdue,2022,NA,77,207,3,UCF,//247sports.com/player/caden-kitler-46096624,"John Paul II, Plano, TX",-96.7596755,33.0109832
C.J. Hicks,LB,Archbishop Alter,Dayton,OH,6,3,215,0.9949,Purdue,2022,7,1,1,5,Ohio State,//247sports.com/player/c-j-hicks-46085252,"Archbishop Alter, Dayton, OH",-84.1516753,39.6799635
Shawn Murphy,LB,Unity Reed,Manassas,VA,6,2,215,0.9709,Purdue,2022,72,6,2,4,Alabama,//247sports.com/player/shawn-murphy-46059224,"Unity Reed, Manassas, VA",-77.50859059999999,38.7651845
Jimmy Rolder,LB,Marist,Chicago,IL,6,2,220,0.9151,Purdue,2022,220,21,6,4,Michigan,//247sports.com/player/jimmy-rolder-46125560,"Marist, Chicago, IL",-87.723417,41.68474
Ish Harris,LB,Pilot Point,Pilot Point,TX,6,3,195,0.8904,Purdue,2022,382,36,53,4,Texas A&M,//247sports.com/player/ish-harris-46110310,"Pilot Point, Pilot Point, TX",-96.9605608,33.396503
Justin Medlock,LB,Manvel,Manvel,TX,6,1,210,0.8817,Purdue,2022,483,44,70,3,Utah,//247sports.com/player/justin-medlock-46081319,"Manvel, Manvel, TX",-95.35799399999999,29.4627365
Michael Williams,LB,West Bloomfield,West Bloomfield,MI,6,3,220,0.8817,Purdue,2022,486,45,11,3,USF,//247sports.com/player/michael-williams-46083436,"West Bloomfield, West Bloomfield, MI",-83.373339,42.5678534
Langston Patterson,LB,CPA,Nashville,TN,6,1,220,0.8796,Purdue,2022,513,48,16,3,Vanderbilt,//247sports.com/player/langston-patterson-46094769,"CPA, Nashville, TN",-86.879127,36.0486549
Jared Badie,LB,Oswego East,Oswego,IL,6,5,212,0.8713,Purdue,2022,658,63,13,3,Illinois,//247sports.com/player/jared-badie-46102238,"Oswego East, Oswego, IL",-88.2805407,41.7000434
Kalib Perry,LB,Great Crossing,Georgetown,KY,6,3.5,215,0.8634,Purdue,2022,839,77,6,3,Tennessee,//247sports.com/player/kalib-perry-46102957,"Great Crossing, Georgetown, KY",-84.6052215,38.2145184
Kyle Efford,LB,Dacula,Dacula,GA,6,2,230,0.8527,Purdue,2022,NA,108,112,3,Georgia Tech,//247sports.com/player/kyle-efford-46103673,"Dacula, Dacula, GA",-83.8876813,33.9832722
Domanick Moon,LB,R Nelson Snider,Fort Wayne,IN,6,2,218,0.8276,Purdue,2022,NA,177,25,3,Purdue,//247sports.com/player/domanick-moon-46094810,"R Nelson Snider, Fort Wayne, IN",-85.08243139999999,41.1077269
Caden Curry,Edge,Center Grove,Greenwood,IN,6,2.5,240,0.9506,Purdue,2022,123,13,3,4,Ohio State,//247sports.com/player/caden-curry-46093621,"Center Grove, Greenwood, IN",-86.1955169,39.5690866
DJ Wesolak,Edge,Boonville,Boonville,MO,6,4,235,0.9338,Purdue,2022,166,15,4,4,Missouri,//247sports.com/player/dj-wesolak-46103936,"Boonville, Boonville, MO",-92.74324179999999,38.9736392
Popeye Williams,Edge,Westfield,Westfield,IN,6,3,230,0.9292,Purdue,2022,178,16,6,4,Louisville,//247sports.com/player/popeye-williams-46084647,"Westfield, Westfield, IN",-86.1274824,40.0206818
Beau Atkinson,Edge,Leesville Road,Raleigh,NC,6,6,240,0.9067,Purdue,2022,264,22,7,4,North Carolina,//247sports.com/player/beau-atkinson-46094682,"Leesville Road, Raleigh, NC",-78.7528552,35.9192014
Joshua Josephs,Edge,North Cobb,Kennesaw,GA,6,3,215,0.8953,Purdue,2022,343,28,32,4,Tennessee,//247sports.com/player/joshua-josephs-46101196,"North Cobb, Kennesaw, GA",-84.64859829999999,34.0401304
Micheal Ibukun-Okeyode,Edge,Rowlett,Rowlett,TX,6,5,235,0.8899,Purdue,2022,387,32,55,3,TCU,//247sports.com/player/micheal-ibukun-okeyode-46098084,"Rowlett, Rowlett, TX",-96.5642367,32.9006297
Curlee Thomas,Edge,Nolan Catholic,Fort Worth,TX,6,4,240,0.8721,Purdue,2022,639,45,94,3,California,//247sports.com/player/curlee-thomas-46097948,"Nolan Catholic, Fort Worth, TX",-97.25625509999999,32.7614576
Kiel Eldridge,Edge,Heritage,Monroeville,IN,6,5,230,0.8355,Purdue,2022,NA,85,22,3,Toledo,//247sports.com/player/kiel-eldridge-46102645,"Heritage, Monroeville, IN",-84.96250700000002,40.975684
Tyson Ford,DL,John Burroughs School,Saint Louis,MO,6,5,260,0.9516,Purdue,2022,120,17,2,4,Notre Dame,//247sports.com/player/tyson-ford-46097287,"John Burroughs School, Saint Louis, MO",-90.36862070000001,38.6437479
Marquis Gracial,DL,St. Charles,Saint Charles,MO,6,4,310,0.9422,Purdue,2022,142,21,3,4,Missouri,//247sports.com/player/marquis-gracial-46102770,"St. Charles, Saint Charles, MO",-90.5069555,38.7795137
Nic Caraway,DL,Bryan,Bryan,TX,6,3,258,0.9155,Purdue,2022,217,28,35,4,Purdue,//247sports.com/player/nic-caraway-46102488,"Bryan, Bryan, TX",-96.3699632,30.6743643
Isaiah Hastings,DL,Clearwater Academy International,Clearwater,FL,6,4,290,0.9114,Purdue,2022,237,31,27,4,Alabama,//247sports.com/player/isaiah-hastings-46103823,"Clearwater Academy International, Clearwater, FL",-82.7955034,27.9678526
Joe Strickland,DL,Brebeuf Jesuit,Indianapolis,IN,6,4,250,0.9079,Purdue,2022,259,33,8,4,Purdue,//247sports.com/player/joe-strickland-46078898,"Brebeuf Jesuit, Indianapolis, IN",-86.2098686,39.9104297
Jeffrey M'ba,DL,Independence C.C.,Independence,KS,6,6,305,0.9013,Purdue,2022,1,1,1,4,Auburn,//247sports.com/player/jeffrey-mba-46054841,"Independence C.C., Independence, KS",-95.7193149,37.1947118
Isaac Hamm,DL,Sun Prairie,Sun Prairie,WI,6,5,260,0.8927,Purdue,2022,363,45,5,4,Wisconsin,//247sports.com/player/isaac-hamm-46098739,"Sun Prairie, Sun Prairie, WI",-89.2137254,43.1836046
Derrick Shepard,DL,Archbishop Alter,Dayton,OH,6,3,295,0.8891,Purdue,2022,394,51,14,3,Cincinnati,//247sports.com/player/derrick-shepard-46098900,"Archbishop Alter, Dayton, OH",-84.1516753,39.6799635
Selah Brown,DL,Louisville Male,Louisville,KY,6,2,251,0.8883,Purdue,2022,410,54,4,3,Louisville,//247sports.com/player/selah-brown-46083699,"Louisville Male, Louisville, KY",-85.7210267,38.18469959999999
Kenneth Grant,DL,Merrillville,Merrillville,IN,6,4,335,0.8842,Purdue,2022,452,59,10,3,Michigan,//247sports.com/player/kenneth-grant-46082230,"Merrillville, Merrillville, IN",-87.33281389999999,41.4828144
Nico Davillier,DL,Maumelle,Maumelle,AR,6,4,275,0.8837,Purdue,2022,455,60,5,3,Arkansas,//247sports.com/player/nico-davillier-46102554,"Maumelle, Maumelle, AR",-92.4024793,34.8528903
Bishop Thomas,DL,Bishop Moore Catholic,Orlando,FL,6,2,301,0.8816,Purdue,2022,490,66,66,3,Florida State,//247sports.com/player/bishop-thomas-46111702,"Bishop Moore Catholic, Orlando, FL",-81.3905237,28.5871705
Samuel Okunlola,DL,Thayer Academy,Braintree,MA,6,4,225,0.8795,Purdue,2022,520,72,4,3,Pittsburgh,//247sports.com/player/samuel-okunlola-46102277,"Thayer Academy, Braintree, MA",-71.00559419999999,42.20833440000001
Brian Allen,DL,St. Thomas More,Oakdale,CT,6,3,259,0.8754,Purdue,2022,588,82,1,3,Iowa,//247sports.com/player/brian-allen-46109686,"St. Thomas More, Oakdale, CT",-72.2193842,41.5121084
Connor Lingren,DL,College Station,College Station,TX,6,5,308,0.8638,Purdue,2022,828,110,118,3,TCU,//247sports.com/player/connor-lingren-46116144,"College Station, College Station, TX",-96.3344068,30.627977
Q'yaeir Price,DL,DePaul Catholic,Wayne,NJ,6,2,255,0.8634,Purdue,2022,841,114,14,3,Rutgers,//247sports.com/player/qyaeir-price-46100328,"DePaul Catholic, Wayne, NJ",-74.244036,40.957876
